sample_type	sample	distance	value
Seawater	Epipelagic-Seawater	codon_distance	0.023843640040245383
Seawater	Epipelagic-Seawater	codon_distance	0.02241882674271499
Seawater	Epipelagic-Seawater	codon_distance	0.009132506584522805
Seawater	Epipelagic-Seawater	codon_distance	0.010896237328174142
Seawater	Epipelagic-Seawater	codon_distance	0.01344049153430342
Seawater	Epipelagic-Seawater	codon_distance	0.020219977983019367
Seawater	Epipelagic-Seawater	codon_distance	0.011389449128434427
Seawater	Epipelagic-Seawater	codon_distance	0.014779163459475175
Seawater	Epipelagic-Seawater	codon_distance	0.010887932814309394
Seawater	Epipelagic-Seawater	codon_distance	0.010788772304523334
Seawater	Epipelagic-Seawater	codon_distance	0.01031076608347242
Seawater	Epipelagic-Seawater	codon_distance	0.010455220466888201
Seawater	Epipelagic-Seawater	codon_distance	0.005884073245887285
Seawater	Epipelagic-Seawater	codon_distance	0.013136169210788265
Seawater	Epipelagic-Seawater	codon_distance	0.004937903157669868
Seawater	Epipelagic-Seawater	codon_distance	0.012022824370368383
Seawater	Epipelagic-Seawater	codon_distance	0.018525297423109117
Seawater	Epipelagic-Seawater	codon_distance	0.01925555899008821
Seawater	Epipelagic-Seawater	codon_distance	0.010187136910214604
Seawater	Epipelagic-Seawater	codon_distance	0.01003268525428914
Seawater	Epipelagic-Seawater	codon_distance	0.0063274834609873465
Seawater	Epipelagic-Seawater	codon_distance	0.03262173044782163
Seawater	Epipelagic-Seawater	codon_distance	0.012315269518816542
Seawater	Epipelagic-Seawater	codon_distance	0.02673260068729874
Seawater	Epipelagic-Seawater	codon_distance	0.0357610914236944
Seawater	Epipelagic-Seawater	codon_distance	0.013334274269381862
Seawater	Epipelagic-Seawater	codon_distance	0.027051756277739248
Seawater	Epipelagic-Seawater	codon_distance	0.004779692030632007
Seawater	Epipelagic-Seawater	codon_distance	0.0025639606708683198
Seawater	Epipelagic-Seawater	codon_distance	0.02639278232629277
Seawater	Epipelagic-Seawater	codon_distance	0.007128332554402233
Seawater	Epipelagic-Seawater	codon_distance	0.01625004892189935
Seawater	Epipelagic-Seawater	codon_distance	0.006900428105866646
Seawater	Epipelagic-Seawater	codon_distance	0.007172246189731524
Seawater	Epipelagic-Seawater	codon_distance	0.009161573878286903
Seawater	Epipelagic-Seawater	codon_distance	0.009896147342899592
Seawater	Epipelagic-Seawater	codon_distance	0.00301126950036421
Seawater	Epipelagic-Seawater	codon_distance	0.036770567264179876
Seawater	Epipelagic-Seawater	codon_distance	0.0060362054739996765
Seawater	Epipelagic-Seawater	codon_distance	0.01744127236214148
Seawater	Epipelagic-Seawater	codon_distance	0.011571846667323063
Seawater	Epipelagic-Seawater	codon_distance	0.005264325583889673
Seawater	Epipelagic-Seawater	codon_distance	0.013307849749841496
Seawater	Epipelagic-Seawater	codon_distance	0.017259588140192825
Seawater	Epipelagic-Seawater	codon_distance	0.012386480030708464
Seawater	Epipelagic-Seawater	codon_distance	0.13142980938770105
Seawater	Epipelagic-Seawater	codon_distance	0.012399530737094478
Seawater	Epipelagic-Seawater	codon_distance	0.01808071858287518
Seawater	Epipelagic-Seawater	codon_distance	0.013582957847090783
Seawater	Epipelagic-Seawater	codon_distance	0.038701542745877816
Seawater	Epipelagic-Seawater	codon_distance	0.0429907484353515
Seawater	Epipelagic-Seawater	codon_distance	0.020561178167977485
Seawater	Epipelagic-Seawater	codon_distance	0.01973766134640462
Seawater	Epipelagic-Seawater	codon_distance	0.004573319060454336
Seawater	Epipelagic-Seawater	codon_distance	0.018753972372578236
Seawater	Epipelagic-Seawater	codon_distance	0.010299523173388125
Seawater	Epipelagic-Seawater	codon_distance	0.009481473746532203
Seawater	Epipelagic-Seawater	codon_distance	0.016721680227848784
Seawater	Epipelagic-Seawater	codon_distance	0.005107700016173316
Seawater	Epipelagic-Seawater	codon_distance	0.03641774751379889
Seawater	Epipelagic-Seawater	codon_distance	0.024400442300453774
Seawater	Epipelagic-Seawater	codon_distance	0.05575746749707368
Seawater	Epipelagic-Seawater	codon_distance	0.021972786113055295
Seawater	Epipelagic-Seawater	codon_distance	0.021293296203512207
Seawater	Epipelagic-Seawater	codon_distance	0.003282280204079561
Seawater	Epipelagic-Seawater	codon_distance	0.003686642726630623
Seawater	Epipelagic-Seawater	codon_distance	0.02115559898145748
Seawater	Epipelagic-Seawater	codon_distance	0.027546191632816262
Seawater	Epipelagic-Seawater	codon_distance	0.00531827714932019
Seawater	Epipelagic-Seawater	codon_distance	0.005438602472928749
Seawater	Epipelagic-Seawater	codon_distance	0.015162358265337735
Seawater	Epipelagic-Seawater	codon_distance	0.009560169733253856
Seawater	Epipelagic-Seawater	codon_distance	0.006029232105522634
Seawater	Epipelagic-Seawater	codon_distance	0.018014627224433262
Seawater	Epipelagic-Seawater	codon_distance	0.008980783674976235
Seawater	Epipelagic-Seawater	codon_distance	0.007315095342319893
Seawater	Epipelagic-Seawater	codon_distance	0.011671154489046369
Seawater	Epipelagic-Seawater	codon_distance	0.01048127118545045
Seawater	Epipelagic-Seawater	codon_distance	0.01392117077486129
Seawater	Epipelagic-Seawater	codon_distance	0.0627050812971643
Seawater	Epipelagic-Seawater	codon_distance	0.017199511497064852
Seawater	Epipelagic-Seawater	codon_distance	0.03831198764587024
Seawater	Epipelagic-Seawater	codon_distance	0.017475932041992864
Seawater	Epipelagic-Seawater	codon_distance	0.011109109211119692
Seawater	Epipelagic-Seawater	codon_distance	0.007526154868676577
Seawater	Epipelagic-Seawater	codon_distance	0.11706129878240278
Seawater	Epipelagic-Seawater	codon_distance	0.025934624863047526
Seawater	Epipelagic-Seawater	codon_distance	0.020402750923005367
Seawater	Epipelagic-Seawater	codon_distance	0.01899417567730255
Seawater	Epipelagic-Seawater	codon_distance	0.0458734944475531
Seawater	Epipelagic-Seawater	codon_distance	0.01774689855106897
Seawater	Epipelagic-Seawater	codon_distance	0.011916822195987088
Seawater	Epipelagic-Seawater	codon_distance	0.0430699904569583
Seawater	Epipelagic-Seawater	codon_distance	0.008182228502400132
Seawater	Epipelagic-Seawater	codon_distance	0.004722365563197006
Seawater	Epipelagic-Seawater	codon_distance	0.008366152338959045
Seawater	Epipelagic-Seawater	codon_distance	0.029737606385333615
Seawater	Epipelagic-Seawater	codon_distance	0.019717397431057902
Seawater	Epipelagic-Seawater	d2star	0.319475
Seawater	Epipelagic-Seawater	d2star	0.24075
Seawater	Epipelagic-Seawater	d2star	0.34285
Seawater	Epipelagic-Seawater	d2star	0.255619
Seawater	Epipelagic-Seawater	d2star	0.268805
Seawater	Epipelagic-Seawater	d2star	0.286536
Seawater	Epipelagic-Seawater	d2star	0.153109
Seawater	Epipelagic-Seawater	d2star	0.344651
Seawater	Epipelagic-Seawater	d2star	0.358679
Seawater	Epipelagic-Seawater	d2star	0.37663
Seawater	Epipelagic-Seawater	d2star	0.286889
Seawater	Epipelagic-Seawater	d2star	0.323001
Seawater	Epipelagic-Seawater	d2star	0.357509
Seawater	Epipelagic-Seawater	d2star	0.352695
Seawater	Epipelagic-Seawater	d2star	0.23222
Seawater	Epipelagic-Seawater	d2star	0.421011
Seawater	Epipelagic-Seawater	d2star	0.328014
Seawater	Epipelagic-Seawater	d2star	0.352524
Seawater	Epipelagic-Seawater	d2star	0.283533
Seawater	Epipelagic-Seawater	d2star	0.227932
Seawater	Epipelagic-Seawater	d2star	0.341514
Seawater	Epipelagic-Seawater	d2star	0.195739
Seawater	Epipelagic-Seawater	d2star	0.367646
Seawater	Epipelagic-Seawater	d2star	0.127588
Seawater	Epipelagic-Seawater	d2star	0.274991
Seawater	Epipelagic-Seawater	d2star	0.380206
Seawater	Epipelagic-Seawater	d2star	0.214628
Seawater	Epipelagic-Seawater	d2star	0.368127
Seawater	Epipelagic-Seawater	d2star	0.360272
Seawater	Epipelagic-Seawater	d2star	0.354409
Seawater	Epipelagic-Seawater	d2star	0.187006
Seawater	Epipelagic-Seawater	d2star	0.352251
Seawater	Epipelagic-Seawater	d2star	0.428497
Seawater	Epipelagic-Seawater	d2star	0.350895
Seawater	Epipelagic-Seawater	d2star	0.243037
Seawater	Epipelagic-Seawater	d2star	0.400239
Seawater	Epipelagic-Seawater	d2star	0.209721
Seawater	Epipelagic-Seawater	d2star	0.413262
Seawater	Epipelagic-Seawater	d2star	0.311907
Seawater	Epipelagic-Seawater	d2star	0.166765
Seawater	Epipelagic-Seawater	d2star	0.411245
Seawater	Epipelagic-Seawater	d2star	0.319246
Seawater	Epipelagic-Seawater	d2star	0.196833
Seawater	Epipelagic-Seawater	d2star	0.284704
Seawater	Epipelagic-Seawater	d2star	0.326767
Seawater	Epipelagic-Seawater	d2star	0.3328
Seawater	Epipelagic-Seawater	d2star	0.301852
Seawater	Epipelagic-Seawater	d2star	0.157976
Seawater	Epipelagic-Seawater	d2star	0.393036
Seawater	Epipelagic-Seawater	d2star	0.191428
Seawater	Epipelagic-Seawater	d2star	0.386102
Seawater	Epipelagic-Seawater	d2star	0.220668
Seawater	Epipelagic-Seawater	d2star	0.386615
Seawater	Epipelagic-Seawater	d2star	0.298283
Seawater	Epipelagic-Seawater	d2star	0.324542
Seawater	Epipelagic-Seawater	d2star	0.359453
Seawater	Epipelagic-Seawater	d2star	0.336002
Seawater	Epipelagic-Seawater	d2star	0.247058
Seawater	Epipelagic-Seawater	d2star	0.301094
Seawater	Epipelagic-Seawater	d2star	0.397335
Seawater	Epipelagic-Seawater	d2star	0.286227
Seawater	Epipelagic-Seawater	d2star	0.271601
Seawater	Epipelagic-Seawater	d2star	0.377275
Seawater	Epipelagic-Seawater	d2star	0.14953
Seawater	Epipelagic-Seawater	d2star	0.355301
Seawater	Epipelagic-Seawater	d2star	0.265041
Seawater	Epipelagic-Seawater	d2star	0.174455
Seawater	Epipelagic-Seawater	d2star	0.258278
Seawater	Epipelagic-Seawater	d2star	0.430956
Seawater	Epipelagic-Seawater	d2star	0.25219
Seawater	Epipelagic-Seawater	d2star	0.300744
Seawater	Epipelagic-Seawater	d2star	0.205895
Seawater	Epipelagic-Seawater	d2star	0.40467
Seawater	Epipelagic-Seawater	d2star	0.269151
Seawater	Epipelagic-Seawater	d2star	0.383755
Seawater	Epipelagic-Seawater	d2star	0.238854
Seawater	Epipelagic-Seawater	d2star	0.348752
Seawater	Epipelagic-Seawater	d2star	0.332792
Seawater	Epipelagic-Seawater	d2star	0.202086
Seawater	Epipelagic-Seawater	d2star	0.298865
Seawater	Epipelagic-Seawater	d2star	0.324742
Seawater	Epipelagic-Seawater	d2star	0.296413
Seawater	Epipelagic-Seawater	d2star	0.379545
Seawater	Epipelagic-Seawater	d2star	0.30203
Seawater	Epipelagic-Seawater	d2star	0.18776
Seawater	Epipelagic-Seawater	d2star	0.281986
Seawater	Epipelagic-Seawater	d2star	0.37644
Seawater	Epipelagic-Seawater	d2star	0.396827
Seawater	Epipelagic-Seawater	d2star	0.293792
Seawater	Epipelagic-Seawater	d2star	0.389952
Seawater	Epipelagic-Seawater	d2star	0.347159
Seawater	Epipelagic-Seawater	d2star	0.185757
Seawater	Epipelagic-Seawater	d2star	0.379298
Seawater	Epipelagic-Seawater	d2star	0.314941
Seawater	Epipelagic-Seawater	d2star	0.381543
Seawater	Epipelagic-Seawater	d2star	0.410754
Seawater	Epipelagic-Seawater	d2star	0.202593
Seawater	Epipelagic-Seawater	d2star	0.360005
Seawater	Epipelagic-Seawater	d2star	0.423417
Seawater	Epipelagic-Seawater	d2star	0.208545
Seawater	Epipelagic-Seawater	d2star	0.212787
Seawater	Epipelagic-Seawater	d2star	0.429992
Seawater	Epipelagic-Seawater	d2star	0.314651
Seawater	Epipelagic-Seawater	d2star	0.381895
Seawater	Epipelagic-Seawater	d2star	0.34197
Seawater	Epipelagic-Seawater	d2star	0.224257
Seawater	Epipelagic-Seawater	d2star	0.323369
Seawater	Epipelagic-Seawater	d2star	0.326796
Seawater	Epipelagic-Seawater	d2star	0.141252
Seawater	Epipelagic-Seawater	d2star	0.291635
Seawater	Epipelagic-Seawater	d2star	0.364144
Seawater	Epipelagic-Seawater	d2star	0.178363
Seawater	Epipelagic-Seawater	d2star	0.142347
Seawater	Epipelagic-Seawater	d2star	0.285566
Seawater	Epipelagic-Seawater	d2star	0.328542
Seawater	Epipelagic-Seawater	d2star	0.407784
Seawater	Epipelagic-Seawater	d2star	0.343197
Seawater	Epipelagic-Seawater	d2star	0.130994
Seawater	Epipelagic-Seawater	d2star	0.310997
Seawater	Epipelagic-Seawater	d2star	0.292455
Seawater	Epipelagic-Seawater	d2star	0.307238
Seawater	Epipelagic-Seawater	d2star	0.204097
Seawater	Epipelagic-Seawater	d2star	0.2675
Seawater	Epipelagic-Seawater	d2star	0.360297
Seawater	Epipelagic-Seawater	d2star	0.411647
Seawater	Epipelagic-Seawater	d2star	0.400406
Seawater	Epipelagic-Seawater	d2star	0.186533
Seawater	Epipelagic-Seawater	d2star	0.163456
Seawater	Epipelagic-Seawater	d2star	0.378326
Seawater	Epipelagic-Seawater	d2star	0.206215
Seawater	Epipelagic-Seawater	d2star	0.278721
Seawater	Epipelagic-Seawater	d2star	0.453919
Seawater	Epipelagic-Seawater	d2star	0.340359
Seawater	Epipelagic-Seawater	d2star	0.432749
Seawater	Epipelagic-Seawater	d2star	0.333104
Seawater	Epipelagic-Seawater	d2star	0.322379
Seawater	Epipelagic-Seawater	d2star	0.375475
Seawater	Epipelagic-Seawater	d2star	0.303072
Seawater	Epipelagic-Seawater	d2star	0.426185
Seawater	Epipelagic-Seawater	d2star	0.307249
Seawater	Epipelagic-Seawater	d2star	0.225886
Seawater	Epipelagic-Seawater	d2star	0.279532
Seawater	Epipelagic-Seawater	d2star	0.294271
Seawater	Epipelagic-Seawater	d2star	0.151093
Seawater	Epipelagic-Seawater	d2star	0.431338
Seawater	Epipelagic-Seawater	d2star	0.433445
Seawater	Epipelagic-Seawater	d2star	0.390181
Seawater	Epipelagic-Seawater	d2star	0.0476251
Seawater	Epipelagic-Seawater	d2star	0.189264
Seawater	Epipelagic-Seawater	d2star	0.324375
Seawater	Epipelagic-Seawater	d2star	0.310821
Seawater	Epipelagic-Seawater	d2star	0.466131
Seawater	Epipelagic-Seawater	d2star	0.278875
Seawater	Epipelagic-Seawater	d2star	0.412526
Seawater	Epipelagic-Seawater	d2star	0.431342
Seawater	Epipelagic-Seawater	d2star	0.365829
Seawater	Epipelagic-Seawater	d2star	0.405961
Seawater	Epipelagic-Seawater	d2star	0.181981
Seawater	Epipelagic-Seawater	d2star	0.361047
Seawater	Epipelagic-Seawater	d2star	0.40692
Seawater	Epipelagic-Seawater	d2star	0.221556
Seawater	Epipelagic-Seawater	d2star	0.286692
Seawater	Epipelagic-Seawater	d2star	0.327779
Seawater	Epipelagic-Seawater	d2star	0.255332
Seawater	Epipelagic-Seawater	d2star	0.252152
Seawater	Epipelagic-Seawater	d2star	0.237443
Seawater	Epipelagic-Seawater	d2star	0.290054
Seawater	Epipelagic-Seawater	d2star	0.296807
Seawater	Epipelagic-Seawater	d2star	0.252974
Seawater	Epipelagic-Seawater	d2star	0.368741
Seawater	Epipelagic-Seawater	d2star	0.424767
Seawater	Epipelagic-Seawater	d2star	0.282497
Seawater	Epipelagic-Seawater	d2star	0.18014
Seawater	Epipelagic-Seawater	d2star	0.293865
Seawater	Epipelagic-Seawater	d2star	0.398388
Seawater	Epipelagic-Seawater	d2star	0.320122
Seawater	Epipelagic-Seawater	d2star	0.154179
Seawater	Epipelagic-Seawater	d2star	0.179012
Seawater	Epipelagic-Seawater	d2star	0.204659
Seawater	Epipelagic-Seawater	d2star	0.259804
Seawater	Epipelagic-Seawater	d2star	0.414693
Seawater	Epipelagic-Seawater	d2star	0.447162
Seawater	Epipelagic-Seawater	d2star	0.23752
Seawater	Epipelagic-Seawater	d2star	0.227911
Seawater	Epipelagic-Seawater	d2star	0.401278
Seawater	Epipelagic-Seawater	d2star	0.321036
Seawater	Epipelagic-Seawater	d2star	0.285353
Seawater	Epipelagic-Seawater	d2star	0.391326
Seawater	Epipelagic-Seawater	d2star	0.284881
Seawater	Epipelagic-Seawater	d2star	0.391227
Seawater	Epipelagic-Seawater	d2star	0.128085
Seawater	Epipelagic-Seawater	d2star	0.371017
Seawater	Epipelagic-Seawater	d2star	0.241663
Seawater	Epipelagic-Seawater	d2star	0.129395
Seawater	Epipelagic-Seawater	d2star	0.220838
Seawater	Epipelagic-Seawater	d2star	0.39405
Seawater	Epipelagic-Seawater	d2star	0.304905
Seawater	Epipelagic-Seawater	d2star	0.311967
Seawater	Epipelagic-Seawater	d2star	0.141248
Seawater	Epipelagic-Seawater	d2star	0.327461
Seawater	Epipelagic-Seawater	d2star	0.277123
Seawater	Epipelagic-Seawater	d2star	0.401132
Seawater	Epipelagic-Seawater	d2star	0.363407
Seawater	Epipelagic-Seawater	d2star	0.362047
Seawater	Epipelagic-Seawater	d2star	0.312626
Seawater	Epipelagic-Seawater	d2star	0.23206
Seawater	Epipelagic-Seawater	d2star	0.286139
Seawater	Epipelagic-Seawater	d2star	0.448106
Seawater	Epipelagic-Seawater	d2star	0.186581
Seawater	Epipelagic-Seawater	d2star	0.256238
Seawater	Epipelagic-Seawater	d2star	0.225133
Seawater	Epipelagic-Seawater	d2star	0.36847
Seawater	Epipelagic-Seawater	d2star	0.329758
Seawater	Epipelagic-Seawater	d2star	0.204415
Seawater	Epipelagic-Seawater	d2star	0.200635
Seawater	Epipelagic-Seawater	d2star	0.2274
Seawater	Epipelagic-Seawater	d2star	0.393852
Seawater	Epipelagic-Seawater	d2star	0.326996
Seawater	Epipelagic-Seawater	d2star	0.214037
Seawater	Epipelagic-Seawater	d2star	0.391201
Seawater	Epipelagic-Seawater	d2star	0.211482
Seawater	Epipelagic-Seawater	d2star	0.229314
Seawater	Epipelagic-Seawater	d2star	0.362394
Seawater	Epipelagic-Seawater	d2star	0.228712
Seawater	Epipelagic-Seawater	d2star	0.267017
Seawater	Epipelagic-Seawater	d2star	0.321792
Seawater	Epipelagic-Seawater	d2star	0.200718
Seawater	Epipelagic-Seawater	d2star	0.355193
Seawater	Epipelagic-Seawater	d2star	0.407677
Seawater	Epipelagic-Seawater	d2star	0.291664
Seawater	Epipelagic-Seawater	d2star	0.426166
Seawater	Epipelagic-Seawater	d2star	0.21051
Seawater	Epipelagic-Seawater	d2star	0.152717
Seawater	Epipelagic-Seawater	d2star	0.334794
Seawater	Epipelagic-Seawater	d2star	0.186283
Seawater	Epipelagic-Seawater	d2star	0.31324
Seawater	Epipelagic-Seawater	d2star	0.344057
Seawater	Epipelagic-Seawater	d2star	0.328495
Seawater	Epipelagic-Seawater	d2star	0.277266
Seawater	Epipelagic-Seawater	d2star	0.346646
Seawater	Epipelagic-Seawater	d2star	0.174982
Seawater	Epipelagic-Seawater	d2star	0.248667
Seawater	Epipelagic-Seawater	d2star	0.414442
Seawater	Epipelagic-Seawater	d2star	0.343588
Seawater	Epipelagic-Seawater	d2star	0.428303
Seawater	Epipelagic-Seawater	d2star	0.417255
Seawater	Epipelagic-Seawater	d2star	0.195835
Seawater	Epipelagic-Seawater	d2star	0.190047
Seawater	Epipelagic-Seawater	d2star	0.353348
Seawater	Epipelagic-Seawater	d2star	0.177036
Seawater	Epipelagic-Seawater	d2star	0.295426
Seawater	Epipelagic-Seawater	d2star	0.409128
Seawater	Epipelagic-Seawater	d2star	0.24794
Seawater	Epipelagic-Seawater	d2star	0.383889
Seawater	Epipelagic-Seawater	d2star	0.407431
Seawater	Epipelagic-Seawater	d2star	0.414277
Seawater	Epipelagic-Seawater	d2star	0.193816
Seawater	Epipelagic-Seawater	d2star	0.200087
Seawater	Epipelagic-Seawater	d2star	0.331695
Seawater	Epipelagic-Seawater	d2star	0.338725
Seawater	Epipelagic-Seawater	d2star	0.424348
Seawater	Epipelagic-Seawater	d2star	0.416071
Seawater	Epipelagic-Seawater	d2star	0.392473
Seawater	Epipelagic-Seawater	d2star	0.311813
Seawater	Epipelagic-Seawater	d2star	0.271204
Seawater	Epipelagic-Seawater	d2star	0.365032
Seawater	Epipelagic-Seawater	d2star	0.237159
Seawater	Epipelagic-Seawater	d2star	0.365167
Seawater	Epipelagic-Seawater	d2star	0.398392
Seawater	Epipelagic-Seawater	d2star	0.296254
Seawater	Epipelagic-Seawater	d2star	0.241108
Seawater	Epipelagic-Seawater	d2star	0.239157
Seawater	Epipelagic-Seawater	d2star	0.325153
Seawater	Epipelagic-Seawater	d2star	0.353828
Seawater	Epipelagic-Seawater	d2star	0.416604
Seawater	Epipelagic-Seawater	d2star	0.34096
Seawater	Epipelagic-Seawater	d2star	0.145379
Seawater	Epipelagic-Seawater	d2star	0.44359
Seawater	Epipelagic-Seawater	d2star	0.166388
Seawater	Epipelagic-Seawater	d2star	0.183675
Seawater	Epipelagic-Seawater	d2star	0.183816
Seawater	Epipelagic-Seawater	d2star	0.2765
Seawater	Epipelagic-Seawater	d2star	0.274053
Seawater	Epipelagic-Seawater	d2star	0.330576
Seawater	Epipelagic-Seawater	d2star	0.337478
Seawater	Epipelagic-Seawater	d2star	0.242404
Seawater	Epipelagic-Seawater	d2star	0.331464
Seawater	Epipelagic-Seawater	d2star	0.337989
Seawater	Epipelagic-Seawater	d2star	0.295586
Seawater	Epipelagic-Seawater	d2star	0.317114
Seawater	Epipelagic-Seawater	d2star	0.366725
Seawater	Epipelagic-Seawater	d2star	0.277325
Seawater	Epipelagic-Seawater	d2star	0.374304
Seawater	Epipelagic-Seawater	d2star	0.359601
Seawater	Epipelagic-Seawater	d2star	0.37667
Seawater	Epipelagic-Seawater	d2star	0.290787
Seawater	Epipelagic-Seawater	d2star	0.126798
Seawater	Epipelagic-Seawater	d2star	0.200017
Seawater	Epipelagic-Seawater	d2star	0.331344
Seawater	Epipelagic-Seawater	d2star	0.193117
Seawater	Epipelagic-Seawater	d2star	0.325751
Seawater	Epipelagic-Seawater	d2star	0.367162
Seawater	Epipelagic-Seawater	d2star	0.20523
Seawater	Epipelagic-Seawater	d2star	0.407341
Seawater	Epipelagic-Seawater	d2star	0.306092
Seawater	Epipelagic-Seawater	d2star	0.323595
Seawater	Epipelagic-Seawater	d2star	0.429441
Seawater	Epipelagic-Seawater	d2star	0.372795
Seawater	Epipelagic-Seawater	d2star	0.338647
Seawater	Epipelagic-Seawater	d2star	0.249783
Seawater	Epipelagic-Seawater	d2star	0.322316
Seawater	Epipelagic-Seawater	d2star	0.423145
Seawater	Epipelagic-Seawater	d2star	0.324246
Seawater	Epipelagic-Seawater	d2star	0.408506
Seawater	Epipelagic-Seawater	d2star	0.146539
Seawater	Epipelagic-Seawater	d2star	0.190451
Seawater	Epipelagic-Seawater	d2star	0.217216
Seawater	Epipelagic-Seawater	d2star	0.363059
Seawater	Epipelagic-Seawater	d2star	0.379167
Seawater	Epipelagic-Seawater	d2star	0.130588
Seawater	Epipelagic-Seawater	d2star	0.186584
Seawater	Epipelagic-Seawater	d2star	0.353249
Seawater	Epipelagic-Seawater	d2star	0.290808
Seawater	Epipelagic-Seawater	d2star	0.283309
Seawater	Epipelagic-Seawater	d2star	0.450913
Seawater	Epipelagic-Seawater	d2star	0.181472
Seawater	Epipelagic-Seawater	d2star	0.342819
Seawater	Epipelagic-Seawater	d2star	0.378289
Seawater	Epipelagic-Seawater	d2star	0.35321
Seawater	Epipelagic-Seawater	d2star	0.19271
Seawater	Epipelagic-Seawater	d2star	0.215478
Seawater	Epipelagic-Seawater	d2star	0.277977
Seawater	Epipelagic-Seawater	d2star	0.270658
Seawater	Epipelagic-Seawater	d2star	0.414617
Seawater	Epipelagic-Seawater	d2star	0.204611
Seawater	Epipelagic-Seawater	d2star	0.402803
Seawater	Epipelagic-Seawater	d2star	0.238656
Seawater	Epipelagic-Seawater	d2star	0.232522
Seawater	Epipelagic-Seawater	d2star	0.209562
Seawater	Epipelagic-Seawater	d2star	0.398666
Seawater	Epipelagic-Seawater	d2star	0.374692
Seawater	Epipelagic-Seawater	d2star	0.364369
Seawater	Epipelagic-Seawater	d2star	0.263098
Seawater	Epipelagic-Seawater	d2star	0.328165
Seawater	Epipelagic-Seawater	d2star	0.216824
Seawater	Epipelagic-Seawater	d2star	0.34224
Seawater	Epipelagic-Seawater	d2star	0.374704
Seawater	Epipelagic-Seawater	d2star	0.397376
Seawater	Epipelagic-Seawater	d2star	0.443831
Seawater	Epipelagic-Seawater	d2star	0.377538
Seawater	Epipelagic-Seawater	d2star	0.363856
Seawater	Epipelagic-Seawater	d2star	0.423682
Seawater	Epipelagic-Seawater	d2star	0.378051
Seawater	Epipelagic-Seawater	d2star	0.426748
Seawater	Epipelagic-Seawater	d2star	0.419176
Seawater	Epipelagic-Seawater	d2star	0.264567
Seawater	Epipelagic-Seawater	d2star	0.339953
Seawater	Epipelagic-Seawater	d2star	0.304406
Seawater	Epipelagic-Seawater	d2star	0.357293
Seawater	Epipelagic-Seawater	d2star	0.399843
Seawater	Epipelagic-Seawater	d2star	0.283955
Seawater	Epipelagic-Seawater	d2star	0.41999
Seawater	Epipelagic-Seawater	d2star	0.315219
Seawater	Epipelagic-Seawater	d2star	0.228589
Seawater	Epipelagic-Seawater	d2star	0.379749
Seawater	Epipelagic-Seawater	d2star	0.257257
Seawater	Epipelagic-Seawater	d2star	0.309092
Seawater	Epipelagic-Seawater	d2star	0.255345
Seawater	Epipelagic-Seawater	d2star	0.302904
Seawater	Epipelagic-Seawater	d2star	0.254522
Seawater	Epipelagic-Seawater	d2star	0.204202
Seawater	Epipelagic-Seawater	d2star	0.417971
Seawater	Epipelagic-Seawater	d2star	0.330616
Seawater	Epipelagic-Seawater	d2star	0.286973
Seawater	Epipelagic-Seawater	d2star	0.2312
Seawater	Epipelagic-Seawater	d2star	0.330415
Seawater	Epipelagic-Seawater	d2star	0.20015
Seawater	Epipelagic-Seawater	d2star	0.28201
Seawater	Epipelagic-Seawater	d2star	0.201824
Seawater	Epipelagic-Seawater	d2star	0.274763
Seawater	Epipelagic-Seawater	d2star	0.405209
Seawater	Epipelagic-Seawater	d2star	0.395751
Seawater	Epipelagic-Seawater	d2star	0.220082
Seawater	Epipelagic-Seawater	d2star	0.345251
Seawater	Epipelagic-Seawater	d2star	0.204212
Seawater	Epipelagic-Seawater	d2star	0.292221
Seawater	Epipelagic-Seawater	d2star	0.361415
Seawater	Epipelagic-Seawater	d2star	0.312735
Seawater	Epipelagic-Seawater	d2star	0.320517
Seawater	Epipelagic-Seawater	d2star	0.317923
Seawater	Epipelagic-Seawater	d2star	0.275982
Seawater	Epipelagic-Seawater	d2star	0.262785
Seawater	Epipelagic-Seawater	d2star	0.261206
Seawater	Epipelagic-Seawater	d2star	0.138418
Seawater	Epipelagic-Seawater	d2star	0.218414
Seawater	Epipelagic-Seawater	d2star	0.265306
Seawater	Epipelagic-Seawater	d2star	0.17576
Seawater	Epipelagic-Seawater	d2star	0.425815
Seawater	Epipelagic-Seawater	d2star	0.247908
Seawater	Epipelagic-Seawater	d2star	0.453747
Seawater	Epipelagic-Seawater	d2star	0.37811
Seawater	Epipelagic-Seawater	d2star	0.412586
Seawater	Epipelagic-Seawater	d2star	0.373091
Seawater	Epipelagic-Seawater	d2star	0.30376
Seawater	Epipelagic-Seawater	d2star	0.296544
Seawater	Epipelagic-Seawater	d2star	0.403349
Seawater	Epipelagic-Seawater	d2star	0.449616
Seawater	Epipelagic-Seawater	d2star	0.338473
Seawater	Epipelagic-Seawater	d2star	0.357344
Seawater	Epipelagic-Seawater	d2star	0.233902
Seawater	Epipelagic-Seawater	d2star	0.440183
Seawater	Epipelagic-Seawater	d2star	0.342394
Seawater	Epipelagic-Seawater	d2star	0.295617
Seawater	Epipelagic-Seawater	d2star	0.318729
Seawater	Epipelagic-Seawater	d2star	0.219443
Seawater	Epipelagic-Seawater	d2star	0.209779
Seawater	Epipelagic-Seawater	d2star	0.387247
