Superkindom	Phylum	Class	distance	value
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.003480490560635715
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.004921150687378532
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.015785150360448547
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.03456094720064882
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00953922841450107
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009495702213949402
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.017852658031741322
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.02097462765904164
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009715604480162525
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010172755674275611
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010105643692161539
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010394899013667882
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.028014243856267135
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00763131434499672
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.027986340641498575
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.012403618713462232
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.021263364304986456
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.023690440617750573
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.013513385177211658
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008684187530329837
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.024560964060947592
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010796998537371361
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.01169167392760267
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010601383114149219
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.004966580778922056
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.017070959684644567
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.007715497574551502
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.011300789725522167
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.006119166633386307
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.005996698091305612
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.005567053947291804
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008676743119087253
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008959070928209053
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.012381380857531557
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008931136212665388
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.014418926721312638
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.006012414983344465
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.0048884808868772745
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00664481560480956
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.012919936495910448
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.011835906438926846
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008876736851982658
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.01368524882207546
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.014816397823338712
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010482358651307214
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008117214708952004
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.013428515742206007
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008507709908877434
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.011156462662953974
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.017897713322333843
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.02099972138379754
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.0253903804890776
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.012838601146772877
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.02909281286727379
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010604758699226455
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.015890355525206627
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.007846617128313357
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.01623851424761649
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009348260044229409
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009590507086667014
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.02038221894442392
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.015390123762771078
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.014718949744785166
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.023666098168690877
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.003077303176270042
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00731151039214291
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.013140310306628275
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.019281489272355106
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010197887089483932
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010255650874977549
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00911122198070426
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.007493534226879591
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010912631257830239
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009394478407955254
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009861516013181484
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009066767558185923
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.022626832398155723
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010736166290255126
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.007920325885977589
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.011678781861605888
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.019148642969385673
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008250019721585209
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.011291853563888218
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.0146432928973088
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.004760788374504637
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.01582575113034992
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.0031100075666664296
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.02415717073433745
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00688284334501929
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.006731242304510066
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009792369949006702
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010357246721297514
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.00963471451760799
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.009724763892851044
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010620406559132338
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.007442193142345897
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.011550610639936702
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010152652849663987
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008607401771613135
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.010408154441258602
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.01076134082350461
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.008172017920632844
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.027849293472995522
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.005264325583889673
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.025221413349992228
Bacteria	Actinobacteriota	Actinomycetia	codon_distance	0.013630139853541667
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.29503
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.180119
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.38655
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.370553
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.299418
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.178734
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.275569
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.184937
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.29063
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.263741
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.195029
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.240505
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.312709
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.329758
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.226201
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.300542
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.175233
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.275279
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.186002
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.19271
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.398666
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.426174
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.224347
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.330415
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.20015
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.208251
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.17576
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.182629
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.341845
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.29168
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.194893
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.252668
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.221319
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.244542
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.228051
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.232456
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.268493
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.376135
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.239707
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.340362
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.15034
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.225301
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.334046
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.28659
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.272373
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.292785
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.257881
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.246338
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.261683
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.221264
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.228671
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.175994
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.302183
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.106489
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.208425
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.119137
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.234682
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.218273
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.228902
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.12511
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.197651
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.184858
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.337292
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.288166
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.193278
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.195925
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.221404
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.363769
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.194053
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.217971
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.2286
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.190028
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.204469
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.235711
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.11783
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.260212
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.340059
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.285569
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.334138
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.220402
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.307948
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.153814
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.18694
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.319115
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.273849
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.295147
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.341086
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.267702
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.293584
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.145128
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.347167
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.168546
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.249755
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.254385
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.324075
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.235948
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.244723
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.191037
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.313399
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.216732
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.199591
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.295678
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.298625
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.342755
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.264726
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.206318
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.292225
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.240539
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.15467
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.321925
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.201911
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.237935
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.150953
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.305738
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.291764
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.371102
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.247016
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.324137
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.222662
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.289259
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.203453
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.298408
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.286372
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.203857
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.175977
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.253678
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.224767
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.173614
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.206271
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.265286
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.372928
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.299916
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.397501
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.300477
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.269354
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.189225
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.243366
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.37505
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.100031
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.192443
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.256636
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.143611
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.194828
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.306148
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.245427
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.158827
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.22313
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.318167
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.27742
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.362304
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.197813
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.2338
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.253257
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.239994
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.23412
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.268781
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.144007
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.379431
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.259477
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.398558
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.213489
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.366893
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.273264
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.203677
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.206499
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.367753
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.293004
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.298706
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.369652
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.207928
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.29405
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.282254
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.27825
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.193403
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.227905
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.15488
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.421473
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.147747
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.172744
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.204504
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.344212
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.141592
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.15523
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.289721
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.276463
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.382229
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.205956
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.376975
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.307703
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.3677
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.23572
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.284837
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.228671
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.436305
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.387107
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.355765
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.35069
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.319345
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.318096
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.118645
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.2964
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.260092
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.320985
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.279405
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.165702
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.309408
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.270255
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.345172
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.314762
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.230569
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.187967
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.284302
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.373776
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.323814
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.234363
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.191275
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.169633
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.282614
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.169589
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.355712
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.204743
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.304866
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.250014
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.0995744
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.225379
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.272838
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.314408
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.169778
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.184084
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.0817446
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.331917
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.292915
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.334197
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.163328
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.145165
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.154125
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.182977
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.187677
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.347926
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.286529
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.206227
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.312401
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.214729
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.201458
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.370272
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.241791
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.19211
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.387331
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.198749
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.38728
Bacteria	Actinobacteriota	Actinomycetia	d2star	0.300542
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.023068046758913042
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.02890503595205485
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.015484409964142347
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.0664372338096097
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.03067172262388004
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.011624755713655349
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.020348447549971775
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.04029138039942933
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.023562155607610675
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.012392857902031268
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.06424230788090066
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.020427532901918174
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.01168284791505872
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.022642983697106187
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.012434388087912196
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.006854562859173704
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.02733596336212568
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.021319407276358348
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.057216337048121825
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.006912032102537397
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.03582475799461985
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.012606893547407187
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.030062411082194596
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.02507853794020739
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.012501769960394893
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.01559021479069375
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.14286703270954615
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.042266112714734086
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.07015127037122008
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.08489157340893946
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.016887160858510913
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.018473095873264987
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.034708877185276495
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.014453331481516608
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.030967783256643077
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.011837660872709644
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.01719453778373601
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.011625952963233138
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.14733799414850637
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.01202683688928697
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.02597454059546519
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.020381859423416502
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.029042707910059692
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.024871439618718155
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.014200461412082241
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.03725136300290257
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.028467992446909705
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.027376463895027854
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.023422745620891014
Archaea	Thermoplasmatota	Poseidoniia	codon_distance	0.0217094041909807
