Sample_type	Host_group	sample	host_GC	host_protein_density	host_NARSC	host_CARSC	host_nucl	host_growth
Epipelagic-Seawater	Without_prophage	Seawater	0.47263909944391985	0.880686539583246	0.3335	2.9422	2172169.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5098902197649872	0.9689565764746251	0.3206	2.8337	2200305.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2987799804220937	1.0705206657236113	0.3353	3.1168	1069573.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.48596985004024273	0.9707635257578227	0.3265	2.833	2025210.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2916613436511985	1.080088229539743	0.3389	3.1279	1119353.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3619987020913326	0.901196702693933	0.3156	3.0539	2588780.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5025234086713605	1.092306575614962	0.3388	2.8836	2548735.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.559644678715545	1.0120734999369976	0.3461	2.8441	3222098.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5729243084798676	0.9444877143882079	0.3664	2.9136	3713124.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2894412696326346	1.0684494736915477	0.3473	3.1561	1004259.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3126060498561334	1.1376591004799077	0.3416	3.1002	1702619.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29309714856270486	1.0907236037652575	0.3385	3.1241	1105688.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3931472287236572	0.9630075421982219	0.327	3.0297	2082019.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5597222734817127	1.0115591161697153	0.3299	2.787	1923763.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.311578432571219	1.0277396201175175	0.3152	3.0529	1390430.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.715765617010651	1.0879214981007836	0.3474	2.7204	2098497.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4002227613561221	0.8694951914624782	0.3233	3.0644	4408305.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2904771250993037	1.0879013037992429	0.3412	3.1451	1069950.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4456069788901252	0.8790950747243146	0.3311	2.9503	4054169.0	1.44475821489347
Epipelagic-Seawater	Without_prophage	Seawater	0.36501011606159656	1.0372786701858032	0.3077	3.0288	1830752.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4022248698022438	0.9919399240024189	0.321	2.9962	1107930.0	2.13663126715543
Epipelagic-Seawater	Without_prophage	Seawater	0.6359026158124963	0.9619842255054767	0.3581	2.802	2931441.0	2.56390018083964
Epipelagic-Seawater	Without_prophage	Seawater	0.2857265860584115	1.085268824020869	0.3418	3.1399	1056881.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3144722479831264	1.1530854268057482	0.3431	3.0906	1462164.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5635972827521561	1.1999741419713514	0.371	2.8911	1485032.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28701928381356806	1.0546717877034306	0.3457	3.161	1151069.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3742344140541558	1.1113316679384935	0.351	2.9936	1455911.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5586187911793218	1.0257814654318753	0.3397	2.7756	2110586.0	4.982486128397
Epipelagic-Seawater	Without_prophage	Seawater	0.48454762753996455	0.9064382950088753	0.347	2.9528	3832583.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2915995400668271	1.0536159303547943	0.3387	3.139	1257574.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3484562116762402	0.9190212731836994	0.3314	3.0061	2269806.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4549157446370491	0.9901865242886602	0.3556	3.0189	3575084.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.6214217748257556	0.9084895879562128	0.3655	2.8933	4833297.0	4.17026648842963
Epipelagic-Seawater	Without_prophage	Seawater	0.39661593467969486	0.9086244377852101	0.3193	3.0177	1828038.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.39285016161495423	0.8782884138277512	0.3375	3.0356	4450702.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3042477509117708	0.9853071892063053	0.3237	3.1228	1244282.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.35883303377556125	0.896532813123492	0.3141	3.0735	4438209.0	3.36689493062984
Epipelagic-Seawater	Without_prophage	Seawater	0.41433432070156095	1.020851535014974	0.3202	2.8821	1712296.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.43623500017335093	0.9230225350495641	0.324	3.0737	3518874.0	4.70299006640683
Epipelagic-Seawater	Without_prophage	Seawater	0.6110842057150537	0.9294913200167071	0.3682	2.8791	3452426.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4214907352745139	1.01026451600617	0.3516	3.0613	2100440.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.36350024998235186	0.8989317782166093	0.3341	3.0561	3782267.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29625528090925446	1.092021317025815	0.3393	3.137	1039357.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.31336149767499016	1.1572722135160483	0.3385	3.0881	1481069.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3720195478776527	0.954312828183743	0.3289	2.9812	1126465.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5228178043021979	0.9345131830808	0.3361	2.879	2327415.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.31288464894421497	1.17697244682295	0.3407	3.0949	1547190.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.43599822923724746	0.8362262267153234	0.3171	3.0101	3397406.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4019802871807001	1.0578457161859616	0.359	2.975	1843369.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28932029507262813	0.9573690011359877	0.3274	3.1427	1478009.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.6121941768260902	0.9084382826700351	0.363	2.8609	3904503.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3699141776983577	1.044211857092496	0.3203	3.0454	1645260.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29132086878865604	1.0847416388722744	0.3385	3.1304	1085051.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3785920069383999	0.8292605160988238	0.2979	3.0145	2891733.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28837087590018423	0.9413554401831072	0.3324	3.1599	1433040.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29625528090925446	1.092021317025815	0.3393	3.137	1039357.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2951770578173328	1.0487773024524027	0.3383	3.1306	1255748.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.42204372241653715	1.0888557359587132	0.3443	2.9776	1605355.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5978988842004174	0.9380483272002528	0.3467	2.8123	5335546.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.37127628083108877	0.9677889413617047	0.3302	2.9868	1091147.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28875991398247275	1.078522374797261	0.3416	3.1532	1210916.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.33463166368050684	1.037877410861753	0.3249	3.0577	1270863.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3679361627897542	1.05301956402556	0.3173	3.0478	1725514.0	3.07608252353367
Epipelagic-Seawater	Without_prophage	Seawater	0.5269812188014458	0.9299387557236283	0.3301	2.8711	4040051.0	2.83737471047079
Epipelagic-Seawater	Without_prophage	Seawater	0.48558939205410784	0.9453403010233615	0.3211	2.9916	3258086.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5228459379194496	0.963227079465355	0.3359	2.9128	3981408.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2908503283366658	1.0563951126908615	0.3374	3.1438	1147298.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4353952067754948	0.8481537141709815	0.3168	3.0113	3287140.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2933120583624853	1.0586169518170812	0.3414	3.1537	1104271.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4863442359456221	0.9706603343975093	0.3374	2.889	2487997.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.472123383503534	0.9400669840945429	0.3581	2.9613	2603006.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.34576774628930673	1.1602776136664397	0.3468	3.0335	1594446.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3810323157269255	0.8767239469274365	0.3183	3.0478	3461751.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4697020959478342	0.9550069864927806	0.3513	2.9662	2683750.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4930657692108041	0.8889484885712803	0.3416	2.9545	1849376.0	4.66600928203003
Epipelagic-Seawater	Without_prophage	Seawater	0.29368175379968725	1.0589566807191195	0.3356	3.1244	1194572.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2913346964676021	1.0817014843050647	0.3433	3.1597	1120457.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2935454362348518	1.0666689046292255	0.3359	3.1234	1191560.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.6416736961382308	1.0032777863373867	0.3314	2.7292	1940639.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4714828669280429	1.0226461644271083	0.3413	3.0153	3001038.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.35332174467071864	0.9183161819501298	0.3188	3.0622	2461026.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4268988590082204	0.8980125764040008	0.3273	2.9353	2365223.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.7168188954748141	0.8959279089831967	0.376	2.8221	2533686.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3713562023360392	1.0635993624869475	0.3368	3.0682	1237308.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2880174067661785	1.075288942960086	0.3421	3.1576	1068550.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29840739444778513	1.0788103817206367	0.3359	3.1233	1065989.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3547402126077489	1.0510645909496095	0.3358	3.0839	1352914.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29339790418912276	1.0495714250014576	0.3487	3.1488	960392.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.44218532054197596	0.9560608604885277	0.3247	2.9115	1185071.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3240517262952068	0.8866403363969526	0.3252	3.1076	2317738.0	3.40623385838016
Epipelagic-Seawater	Without_prophage	Seawater	0.30957251226064736	1.0640659262997483	0.3494	3.1408	1004637.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.456537585457159	0.9364684429358423	0.3518	2.9673	2548938.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.48318295844581605	0.835370303134587	0.3576	2.9535	3643893.0	3.87570743865591
Epipelagic-Seawater	Without_prophage	Seawater	0.3031651345215886	1.0905576408711875	0.3303	3.1433	1112275.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5934870117808492	1.060145344775827	0.342	2.8327	3127873.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2824879107017286	1.112716125864709	0.3096	3.0823	1338167.0	3.13097844247213
Epipelagic-Seawater	Without_prophage	Seawater	0.2914068458122112	1.048255648767066	0.3378	3.1402	1337460.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.474179505444722	0.8162460255334436	0.3594	2.9477	4542748.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.48829817427330413	1.0331664668198588	0.3269	2.8343	1645427.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2966349731293923	1.0704727921498662	0.3368	3.1376	1149025.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.35982589194133263	0.9547562749389589	0.3518	3.0044	1296666.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.27932335827812294	1.1167227352305105	0.3433	3.1611	932192.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28748907737604357	1.0141809874402985	0.3276	3.1457	1424795.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28278594706000904	1.1134053548409177	0.3091	3.086	1314885.0	3.17709208749656
Epipelagic-Seawater	Without_prophage	Seawater	0.5139638852728405	0.9922061952264336	0.3584	2.9289	2787727.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3332088581006082	1.0609403840113674	0.3273	3.0613	1263973.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4486532439407855	0.9331912466283511	0.3322	3.075	3178341.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4195122601361292	0.8822048868306956	0.3117	2.9512	1950794.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29552210081648167	1.0786988255558283	0.3471	3.1569	1039215.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.30858091967751566	1.153449753898612	0.3418	3.095	1661104.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4254912465312426	0.8711761145188436	0.3469	2.9745	2241797.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.45790034161837123	1.0406208488881041	0.3329	2.8855	2429319.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2958658525025278	1.0901162790697674	0.3469	3.1607	1012736.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3877967829652106	0.9829234630638517	0.3133	3.0435	1777351.0	3.40125519046767
Epipelagic-Seawater	Without_prophage	Seawater	0.312575666391714	0.9203042630382298	0.3251	3.1321	3981292.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29370960507387	0.9894650729868483	0.3107	3.1024	1721132.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4868181578581663	0.906407387351987	0.336	2.9186	4173620.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3443570063302006	0.9249620269723885	0.3271	3.1352	3791507.0	4.08617721030845
Epipelagic-Seawater	Without_prophage	Seawater	0.37104089117193695	0.9649372956554609	0.3302	2.9932	2111018.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.35169693259878937	0.9028070871753877	0.316	3.0561	2146638.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3745452950615819	1.0646330283907874	0.3301	3.0337	1162842.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2942783576868249	1.0767019047945496	0.3438	3.1494	991918.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.28485785160843313	1.0411428125434883	0.334	3.149	1358123.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5314076707647818	1.016280953578962	0.3482	2.8424	1808555.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29718115060828904	1.067832967124732	0.3431	3.1353	958015.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.40002020365495755	0.8679109367884756	0.3326	3.0417	1890747.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29721231296272704	1.050204555428151	0.3378	3.1243	1130256.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5405886940018966	0.9146628106184269	0.3503	2.845	2350593.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.357271479120002	0.9219954310782159	0.3204	3.087	3142098.0	1.87204851953982
Epipelagic-Seawater	Without_prophage	Seawater	0.5099398046525037	0.990331156520676	0.3207	2.8333	2192196.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.434396355862089	0.9455027309247268	0.3411	3.0346	3580106.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29506294860206517	1.085984233048274	0.3434	3.1365	1065393.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29125841198856184	1.075874524306078	0.3428	3.1489	1162775.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.30689760091110657	1.0913658704447546	0.3296	3.1427	1304787.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.528586530423674	0.9394389491972617	0.3465	2.855	2396111.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5116405674422888	0.9780014427799607	0.3347	2.8909	2084864.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4231160008166263	1.0237589452425864	0.3448	2.9349	1680083.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3173263066085516	1.099848559313756	0.3376	3.0739	1300179.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.42123666966500545	1.041845166369479	0.3445	2.9797	1826567.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3140752575801823	1.1500300480044021	0.3417	3.0925	1657348.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3031127104589173	1.1876100543350123	0.3443	3.0972	1484494.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.484180994222513	0.9723219548923108	0.326	2.8375	2037391.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3145020149565334	1.1508179759954678	0.341	3.0901	1463307.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5321895399528647	0.9087768828484662	0.3459	2.8637	2776259.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3711472885271147	1.1200476230531813	0.3522	3.0049	1545470.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2927814492091222	1.0649779371921897	0.3438	3.158	1120211.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3119564281581982	1.0604906096694537	0.3136	3.0462	1242821.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.307065915120985	1.0922681273715056	0.326	3.1367	1226805.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.39973740693697835	1.1303674898283647	0.3113	2.9887	1495089.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.31455753321291186	1.2188224531746217	0.3411	3.0846	1460426.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.31269803854631073	1.1731603666871224	0.3412	3.0944	1476354.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.46689528083652276	0.9201871137611857	0.3266	2.9219	3315630.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3137513496730984	1.1878509323313065	0.3395	3.0875	1442942.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3992699716644483	0.8613670553706236	0.3149	3.053	3796291.0	3.87423854269112
Epipelagic-Seawater	Without_prophage	Seawater	0.4932429197289986	0.8571869372424782	0.3357	2.9142	3007512.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.30090221342553275	0.956580756807465	0.3285	3.1416	1407095.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3104601888922865	0.8952353410151321	0.3206	3.126	1265589.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2928682585918929	1.081171465433865	0.3432	3.1514	1052562.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4576892010651693	0.9466150451440302	0.3279	2.9088	2419146.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.44134198021217547	0.9468758739789731	0.3504	2.9737	3189436.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2892266933858669	1.0438850888100708	0.3339	3.1447	1503039.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.43713176997075304	1.0069065153810917	0.3338	2.9458	2270320.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.33540063694826333	0.9273475403795369	0.361	3.1905	1139810.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.35721313930479837	0.9237279224565618	0.3202	3.086	3138370.0	1.87717181962904
Epipelagic-Seawater	Without_prophage	Seawater	0.5915561866987094	1.0677465163615998	0.3216	2.7822	1299934.0	2.45507679947728
Epipelagic-Seawater	Without_prophage	Seawater	0.3986431478968792	1.0671225842725638	0.3601	2.9749	1743005.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29689861545170765	1.1097420665682043	0.3356	3.1316	1102959.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.40118544851056137	0.8903375372117501	0.3196	3.009	1238856.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5339781612679964	1.085358668855497	0.3489	2.9053	3496540.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29770323188085335	1.0827621133119822	0.3447	3.1609	1401970.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29028790689152073	1.0837049383042663	0.3435	3.1507	1020573.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5305488692659054	1.0506762292079335	0.3302	2.8448	3002828.0	4.30759937532849
Epipelagic-Seawater	Without_prophage	Seawater	0.5324721035524032	0.9115528449240388	0.3374	2.8826	3241721.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5111003150765051	0.9334377299398147	0.3339	2.8893	2120120.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3156976740257081	1.2076225513881578	0.3431	3.0916	1479767.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.36903167828963085	1.0502914460840134	0.3194	3.046	1787123.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4100318775099623	1.0263956452784095	0.3365	2.9386	3223903.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.392211258051456	0.9862391265683973	0.3285	3.0392	2237794.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.30223109273647447	0.9744520803545597	0.3213	3.1173	1192465.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.45009811993884774	1.0210764099896994	0.3322	2.8984	1780474.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3935338110609622	0.9358487871315154	0.3275	3.0334	2128549.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.437514768225728	1.0033706303426229	0.3353	2.9438	2302240.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3960327039440278	0.9433389154238778	0.3358	3.1085	1744866.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.313873976715287	1.1767446494072458	0.3434	3.0909	1335039.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.6619802553781101	1.0917473930648955	0.3534	2.8099	3348760.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29230788033540384	1.0595361544384412	0.3341	3.141	1063673.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3106696568889795	1.0882030632788806	0.3146	3.0501	1177170.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.43425125652758323	0.8946070005920439	0.3376	3.0688	3592639.0	2.02870737410323
Epipelagic-Seawater	Without_prophage	Seawater	0.2825103378117435	1.1232656495787952	0.3089	3.0834	1273964.0	3.20757875262338
Epipelagic-Seawater	Without_prophage	Seawater	0.33221025635384466	1.0355985020751255	0.3284	3.0586	1272694.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.37048742129236506	0.8796982809063917	0.3187	3.0551	3272713.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29732921065553647	1.0603363614043702	0.3466	3.1635	1303360.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4928900939196679	0.8299627042075958	0.3562	2.938	3712215.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3596043589077298	0.9074607501110368	0.3233	3.086	2713065.0	4.71160923070769
Epipelagic-Seawater	Without_prophage	Seawater	0.2948678717020685	1.0763013221623106	0.3345	3.1214	1137228.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5739243108661921	1.2029823188531568	0.3812	2.8749	2005017.0	3.13227674482528
Epipelagic-Seawater	Without_prophage	Seawater	0.46723038790992716	0.9320686771585918	0.3265	2.9214	3318425.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4004931215845179	0.9378954911153413	0.3283	3.0234	1617451.0	2.25922646340364
Epipelagic-Seawater	Without_prophage	Seawater	0.5482756781889639	1.0206630474135874	0.3553	2.8833	3206739.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5429699547615856	0.9993646351338245	0.3396	2.8451	1835166.0	3.70888368110996
Epipelagic-Seawater	Without_prophage	Seawater	0.5295668352506485	1.0950508449494942	0.339	2.8561	3243685.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.43808937130398723	0.9597609953341739	0.3344	2.8985	1902557.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4953586384602446	1.049883482280699	0.3366	3.0172	2532662.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.47005379314749424	0.9760632267050383	0.3409	3.0154	3100209.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.37179444922277116	0.9048558631918999	0.3126	3.0368	2882227.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.31133997990627377	1.1629380495988835	0.342	3.1023	1649271.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3558978875979246	0.9560328630460877	0.3246	3.0895	1927758.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.41696783862707726	0.9607537703264737	0.3335	3.0333	1423882.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3890281311108564	0.9974115203596841	0.3214	3.0698	1753539.0	3.17856980775011
Epipelagic-Seawater	Without_prophage	Seawater	0.5286025355110698	0.9535641025319592	0.3463	2.855	2393127.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2858062268618293	1.0815034373899062	0.3451	3.1642	1016178.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2899895976470398	1.0698537298134667	0.3426	3.1536	1114171.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4204209636713526	1.141392758572904	0.3447	2.9857	1464877.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5849849009362998	0.9677485942146362	0.3398	2.8336	3294244.0	2.39737427284768
Epipelagic-Seawater	Without_prophage	Seawater	0.5363960831853153	0.9715132982152019	0.3461	2.9218	2691677.0	2.3120057540615
Epipelagic-Seawater	Without_prophage	Seawater	0.6161690422605651	1.0814468322963093	0.3359	2.7678	3399150.0	4.85994907062099
Epipelagic-Seawater	Without_prophage	Seawater	0.28899105546396375	1.0620774467164529	0.3324	3.1384	1377489.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.313038833114147	1.1504289105599912	0.3405	3.087	1669812.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4237593392936365	0.9977582757232719	0.3439	2.9322	1701815.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.29365483290616395	1.1022087857722622	0.3397	3.1426	984387.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5905559817460325	0.9337251938739946	0.3509	2.8777	2083054.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.2886994611892187	1.1291803641926252	0.3453	3.1638	938734.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3757604244272325	0.8594132754659359	0.2984	3.0173	2814711.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.3727922523065369	0.8137049242091093	0.3054	3.0533	3206322.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.5614653551179909	0.9899011395016072	0.3443	2.8573	3317503.0	NA
Epipelagic-Seawater	Without_prophage	Seawater	0.4025211118350733	0.8837778379723854	0.324	3.0598	4371008.0	3.75463131239547
Epipelagic-Seawater	Without_prophage	Seawater	0.3687046065841968	1.0070329994366296	0.3191	2.9938	1478601.0	NA
